Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-2017-16_52.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            682805300
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/05-Sep-2017-16_52.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
595350000	-15.210156	179	1	6	'Z Z 0 Z Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	22.729433	0.000000	0.000000	22.729433	22.729433	22.729433	22.729433	0.000000	22.729433	0.000000	0.000000	0.000000	1.000000	0.000000	
595400000	-13.258431	128	1	3	'0 0 0 0 0 Z 0 0 0 Z Z 0 	46.596645	46.596645	46.596645	46.596645	46.596645	0.000000	46.596645	46.596645	46.596645	0.000000	0.000000	46.596645	0.000104	0.000016	0.998635	0.001245	
595450000	-19.777464	251	1	5	'Z 0 Z 0 0 Z 0 0 0 Z Z 0 	0.000000	4.446051	0.000000	4.446051	4.446051	0.000000	4.446051	4.446051	4.446051	0.000000	0.000000	4.446051	0.000000	0.000000	0.999949	0.000050	
595500000	-15.229515	575	1	5	'0 Z Z 0 0 0 0 0 0 Z Z Z 	23.524530	0.000000	0.000000	23.524530	23.524530	23.524530	23.524530	23.524530	23.524530	0.000000	0.000000	0.000000	0.000000	0.000006	0.999994	0.000000	
595550000	-14.000772	812	1	5	'Z 0 0 Z Z 0 0 0 0 Z Z 0 	0.000000	40.008556	40.008556	0.000000	0.000000	40.008556	40.008556	40.008556	40.008556	0.000000	0.000000	40.008556	0.000266	0.000000	0.995874	0.003860	
595600000	-12.977534	327	1	3	'Z 0 0 0 0 0 0 0 0 Z Z 0 	0.000000	57.106853	57.106853	57.106853	57.106853	57.106853	57.106853	57.106853	57.106853	0.000000	0.000000	57.106853	0.000154	0.000041	0.998457	0.001348	
595650000	-18.062579	266	1	6	'0 Z Z Z 0 0 0 0 0 Z Z Z 	7.072517	0.000000	0.000000	0.000000	7.072517	7.072517	7.072517	7.072517	7.072517	0.000000	0.000000	0.000000	0.000000	0.000001	0.999999	0.000000	
595700000	-14.065979	145	1	5	'Z 0 Z 0 0 0 0 0 0 Z Z Z 	0.000000	29.361709	0.000000	29.361709	29.361709	29.361709	29.361709	29.361709	29.361709	0.000000	0.000000	0.000000	0.000008	0.000029	0.999963	0.000000	
595750000	-14.183799	918	1	5	'0 Z Z 0 Z Z 0 0 0 0 Z 0 	36.869291	0.000000	0.000000	36.869291	0.000000	0.000000	36.869291	36.869291	36.869291	36.869291	0.000000	36.869291	0.000000	0.000000	0.999995	0.000005	
595800000	-14.887243	221	1	6	'Z 0 Z Z Z Z 0 0 0 Z 0 0 	0.000000	31.819667	0.000000	0.000000	0.000000	0.000000	31.819667	31.819667	31.819667	0.000000	31.819667	31.819667	0.000008	0.000000	0.999103	0.000888	
595850000	-16.318012	697	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	16.067323	16.067323	16.067323	0.000000	0.000000	0.000000	16.067323	16.067323	16.067323	16.067323	16.067323	0.000000	0.000017	0.000000	0.999983	0.000000	
595900000	-12.981254	527	1	7	'Z 0 Z 0 Z Z 0 0 0 Z Z Z 	0.000000	59.445250	0.000000	59.445250	0.000000	0.000000	59.445250	59.445250	59.445250	0.000000	0.000000	0.000000	0.000020	0.000000	0.999980	0.000000	
595950000	-15.191671	951	1	4	'0 0 0 Z 0 0 0 0 0 Z Z Z 	24.997072	24.997072	24.997072	0.000000	24.997072	24.997072	24.997072	24.997072	24.997072	0.000000	0.000000	0.000000	0.000014	0.000007	0.999979	0.000000	
596000000	-13.068143	90	1	4	'0 Z Z 0 0 Z 0 0 0 Z 0 0 	45.633278	0.000000	0.000000	45.633278	45.633278	0.000000	45.633278	45.633278	45.633278	0.000000	45.633278	45.633278	0.000000	0.000050	0.999186	0.000765	
596050000	-15.611616	921	1	1	'0 0 Z 0 0 0 0 0 0 0 0 0 	24.638292	24.638292	0.000000	24.638292	24.638292	24.638292	24.638292	24.638292	24.638292	24.638292	24.638292	24.638292	0.000002	0.000014	0.997741	0.002243	
596100000	-13.452279	983	2	4	'0 Z 0 1 Z 1 0 0 0 Z Z 0 	44.581329	0.000000	44.581329	12.595981	0.000000	12.595981	44.581329	44.581329	44.581329	0.000000	0.000000	44.581329	0.000000	0.000000	0.997426	0.002574	
596150000	-13.404853	947	1	2	'Z 0 0 0 0 0 0 0 0 0 Z 0 	0.000000	44.517824	44.517824	44.517824	44.517824	44.517824	44.517824	44.517824	44.517824	44.517824	0.000000	44.517824	0.000139	0.000048	0.997718	0.002095	
596200000	-13.174702	607	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	45.823909	45.823909	45.823909	45.823909	45.823909	45.823909	45.823909	45.823909	0.000000	0.000000	0.000000	0.000076	0.000036	0.999887	0.000000	
596250000	-16.589458	41	1	6	'Z Z 0 Z Z Z 0 0 0 Z 0 0 	0.000000	0.000000	13.431324	0.000000	0.000000	0.000000	13.431324	13.431324	13.431324	0.000000	13.431324	13.431324	0.000000	0.000000	0.998609	0.001391	
596300000	-14.488510	154	1	6	'Z Z 0 Z Z Z 0 0 0 0 0 Z 	0.000000	0.000000	28.114459	0.000000	0.000000	0.000000	28.114459	28.114459	28.114459	28.114459	28.114459	0.000000	0.000000	0.000000	1.000000	0.000000	
596350000	-14.828737	522	1	5	'Z 0 0 Z 0 Z 0 0 0 0 Z Z 	0.000000	25.124591	25.124591	0.000000	25.124591	0.000000	25.124591	25.124591	25.124591	25.124591	0.000000	0.000000	0.000002	0.000001	0.999997	0.000000	
596400000	-17.393512	698	1	6	'0 0 Z Z Z Z 0 0 0 Z Z 0 	10.438162	10.438162	0.000000	0.000000	0.000000	0.000000	10.438162	10.438162	10.438162	0.000000	0.000000	10.438162	0.000001	0.000000	0.999913	0.000086	
596450000	-14.883085	671	1	3	'0 0 Z 0 0 0 0 0 0 0 Z Z 	21.176232	21.176232	0.000000	21.176232	21.176232	21.176232	21.176232	21.176232	21.176232	21.176232	0.000000	0.000000	0.000004	0.000012	0.999984	0.000000	
596500000	-15.717895	717	1	3	'0 0 0 0 Z Z 0 0 0 0 0 Z 	19.314924	19.314924	19.314924	19.314924	0.000000	0.000000	19.314924	19.314924	19.314924	19.314924	19.314924	0.000000	0.000040	0.000000	0.999959	0.000000	
596550000	-13.923891	395	1	4	'0 0 0 0 Z 0 0 0 0 Z Z Z 	33.341733	33.341733	33.341733	33.341733	0.000000	33.341733	33.341733	33.341733	33.341733	0.000000	0.000000	0.000000	0.000073	0.000000	0.999927	0.000000	
596600000	-14.517869	130	1	5	'0 Z Z Z 0 Z 0 0 0 Z 0 0 	29.427543	0.000000	0.000000	0.000000	29.427543	0.000000	29.427543	29.427543	29.427543	0.000000	29.427543	29.427543	0.000000	0.000005	0.999994	0.000001	
596650000	-14.699861	889	1	7	'Z Z 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	20.345076	0.000000	0.000000	20.345076	20.345076	20.345076	20.345076	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
596700000	-16.234563	290	1	5	'0 Z Z 0 0 Z 0 0 0 Z Z 0 	13.167902	0.000000	0.000000	13.167902	13.167902	0.000000	13.167902	13.167902	13.167902	0.000000	0.000000	13.167902	0.000000	0.000002	0.999864	0.000134	
596750000	-14.468424	288	1	3	'0 0 0 0 0 Z 0 0 0 Z 0 Z 	34.705885	34.705885	34.705885	34.705885	34.705885	0.000000	34.705885	34.705885	34.705885	0.000000	34.705885	0.000000	0.000037	0.000010	0.999953	0.000000	
596800000	-12.892713	965	1	6	'0 Z Z 0 Z Z 0 0 0 0 Z Z 	48.036452	0.000000	0.000000	48.036452	0.000000	0.000000	48.036452	48.036452	48.036452	48.036452	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
596850000	-19.394780	214	1	5	'Z Z 0 Z Z Z 0 0 0 0 0 0 	0.000000	0.000000	5.946434	0.000000	0.000000	0.000000	5.946434	5.946434	5.946434	5.946434	5.946434	5.946434	0.000000	0.000000	0.999199	0.000801	
596900000	-13.236111	647	1	6	'0 Z Z 0 Z 0 0 0 0 Z Z Z 	51.272788	0.000000	0.000000	51.272788	0.000000	51.272788	51.272788	51.272788	51.272788	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
596950000	-21.568149	252	1	3	'0 0 Z 0 Z 0 0 0 0 Z 0 0 	2.765163	2.765163	0.000000	2.765163	0.000000	2.765163	2.765163	2.765163	2.765163	0.000000	2.765163	2.765163	0.000000	0.000000	1.000000	0.000000	
597000000	-13.937238	65	1	3	'0 0 0 Z Z Z 0 0 0 0 0 0 	47.463777	47.463777	47.463777	0.000000	0.000000	0.000000	47.463777	47.463777	47.463777	47.463777	47.463777	47.463777	0.000066	0.000000	0.998769	0.001166	
597050000	-13.878244	174	1	3	'0 0 Z Z Z 0 0 0 0 0 0 0 	54.266458	54.266458	0.000000	0.000000	0.000000	54.266458	54.266458	54.266458	54.266458	54.266458	54.266458	54.266458	0.000011	0.000000	0.999849	0.000141	
597100000	-15.895029	99	2	5	'0 1 Z Z Z Z 1 0 0 Z 1 1 	17.976871	9.757864	0.000000	0.000000	0.000000	0.000000	9.757864	17.976871	17.976871	0.000000	9.757864	9.757864	0.000000	0.000000	0.999983	0.000017	
597150000	-13.626453	438	1	2	'0 0 Z 0 0 0 0 0 0 Z 0 0 	52.744623	52.744623	0.000000	52.744623	52.744623	52.744623	52.744623	52.744623	52.744623	0.000000	52.744623	52.744623	0.000006	0.000011	0.999669	0.000314	
597200000	-18.126977	768	1	3	'0 Z Z 0 0 0 0 0 0 Z 0 0 	6.179009	0.000000	0.000000	6.179009	6.179009	6.179009	6.179009	6.179009	6.179009	0.000000	6.179009	6.179009	0.000000	0.000004	0.999991	0.000004	
597250000	-14.078740	43	1	4	'Z 0 Z 0 0 Z 0 0 0 Z 0 0 	0.000000	40.161575	0.000000	40.161575	40.161575	0.000000	40.161575	40.161575	40.161575	0.000000	40.161575	40.161575	0.000008	0.000008	0.999451	0.000532	
597300000	-14.608298	742	1	6	'Z 0 Z 0 Z Z 0 0 0 0 Z Z 	0.000000	43.328399	0.000000	43.328399	0.000000	0.000000	43.328399	43.328399	43.328399	43.328399	0.000000	0.000000	0.000029	0.000000	0.999971	0.000000	
597350000	-17.169374	67	1	5	'0 0 Z Z Z Z 0 0 0 Z 0 0 	12.495289	12.495289	0.000000	0.000000	0.000000	0.000000	12.495289	12.495289	12.495289	0.000000	12.495289	12.495289	0.000001	0.000000	0.999685	0.000313	
597400000	-14.840117	958	1	6	'0 0 Z Z Z Z 0 0 0 Z Z 0 	33.390212	33.390212	0.000000	0.000000	0.000000	0.000000	33.390212	33.390212	33.390212	0.000000	0.000000	33.390212	0.000004	0.000000	0.998922	0.001074	
597450000	-12.909970	856	1	3	'0 0 Z 0 0 0 0 0 0 Z Z 0 	59.890398	59.890398	0.000000	59.890398	59.890398	59.890398	59.890398	59.890398	59.890398	0.000000	0.000000	59.890398	0.000023	0.000067	0.997602	0.002308	
597500000	-13.675786	104	1	3	'Z Z 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.000000	41.668428	0.000000	41.668428	41.668428	41.668428	41.668428	41.668428	41.668428	41.668428	41.668428	0.000000	0.000038	0.998281	0.001681	
597550000	-14.317771	155	1	5	'Z Z 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	27.455011	0.000000	27.455011	0.000000	27.455011	27.455011	27.455011	27.455011	0.000000	27.455011	0.000000	0.000014	0.999970	0.000016	
597600000	-13.542261	726	1	5	'Z 0 0 Z Z 0 0 0 0 Z Z 0 	0.000000	34.776782	34.776782	0.000000	0.000000	34.776782	34.776782	34.776782	34.776782	0.000000	0.000000	34.776782	0.000034	0.000000	0.999932	0.000034	
597650000	-13.447344	400	1	3	'0 0 0 0 0 Z 0 0 0 Z Z 0 	38.012604	38.012604	38.012604	38.012604	38.012604	0.000000	38.012604	38.012604	38.012604	0.000000	0.000000	38.012604	0.000004	0.000001	0.999943	0.000052	
597700000	-14.482135	699	1	4	'0 Z Z 0 0 0 0 0 0 Z 0 Z 	25.382289	0.000000	0.000000	25.382289	25.382289	25.382289	25.382289	25.382289	25.382289	0.000000	25.382289	0.000000	0.000000	0.000014	0.999986	0.000000	
597750000	-13.199682	895	1	4	'0 0 Z Z 0 0 0 0 0 Z 0 Z 	35.859361	35.859361	0.000000	0.000000	35.859361	35.859361	35.859361	35.859361	35.859361	0.000000	35.859361	0.000000	0.000007	0.000018	0.999975	0.000000	
597800000	-15.324229	244	1	7	'Z Z 0 Z Z Z 0 0 0 Z Z 0 	0.000000	0.000000	19.667718	0.000000	0.000000	0.000000	19.667718	19.667718	19.667718	0.000000	0.000000	19.667718	0.000000	0.000000	0.999526	0.000474	
597850000	-15.396746	457	1	4	'0 0 Z 0 0 Z 0 0 0 0 Z Z 	19.076225	19.076225	0.000000	19.076225	19.076225	0.000000	19.076225	19.076225	19.076225	19.076225	0.000000	0.000000	0.000001	0.000001	0.999997	0.000000	
597900000	-16.220769	504	1	4	'0 0 0 0 Z Z 0 0 0 Z Z 0 	12.890010	12.890010	12.890010	12.890010	0.000000	0.000000	12.890010	12.890010	12.890010	0.000000	0.000000	12.890010	0.000015	0.000000	0.999177	0.000808	
597950000	-13.709988	989	1	5	'Z Z 0 0 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	36.829567	36.829567	36.829567	0.000000	36.829567	36.829567	36.829567	36.829567	0.000000	0.000000	0.000000	0.000060	0.999940	0.000000	
598000000	-15.726304	502	1	5	'0 0 0 Z Z Z 0 0 0 Z Z 0 	22.180403	22.180403	22.180403	0.000000	0.000000	0.000000	22.180403	22.180403	22.180403	0.000000	0.000000	22.180403	0.000000	0.000000	0.999991	0.000009	
598050000	-14.491733	918	1	5	'0 0 0 Z Z 0 0 0 0 Z Z Z 	31.384088	31.384088	31.384088	0.000000	0.000000	31.384088	31.384088	31.384088	31.384088	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
598100000	-14.069044	525	1	3	'0 Z 0 Z 0 0 0 0 0 0 0 Z 	31.204500	0.000000	31.204500	0.000000	31.204500	31.204500	31.204500	31.204500	31.204500	31.204500	31.204500	0.000000	0.000000	0.000014	0.999986	0.000000	
598150000	-13.192403	294	1	5	'0 Z Z 0 Z 0 0 0 0 Z 0 Z 	58.462466	0.000000	0.000000	58.462466	0.000000	58.462466	58.462466	58.462466	58.462466	0.000000	58.462466	0.000000	0.000000	0.000000	1.000000	0.000000	
598200000	-12.156306	726	1	5	'Z Z 0 Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	66.537836	0.000000	66.537836	66.537836	66.537836	66.537836	66.537836	0.000000	0.000000	66.537836	0.000000	0.000129	0.999742	0.000129	
598250000	-16.115126	395	1	5	'Z Z 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	14.560869	0.000000	14.560869	0.000000	14.560869	14.560869	14.560869	14.560869	0.000000	14.560869	0.000000	0.000002	0.999640	0.000357	
598300000	-14.156699	992	1	4	'Z 0 Z 0 0 Z 0 0 0 0 Z 0 	0.000000	43.564374	0.000000	43.564374	43.564374	0.000000	43.564374	43.564374	43.564374	43.564374	0.000000	43.564374	0.000019	0.000018	0.997835	0.002128	
598350000	-14.696085	935	1	5	'0 Z 0 Z Z Z 0 0 0 Z 0 0 	27.925400	0.000000	27.925400	0.000000	0.000000	0.000000	27.925400	27.925400	27.925400	0.000000	27.925400	27.925400	0.000000	0.000000	0.999150	0.000850	
598400000	-14.986336	483	1	8	'Z Z Z Z Z Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.350281	24.350281	24.350281	0.000000	24.350281	0.000000	0.000000	0.000000	1.000000	0.000000	
598450000	-12.727547	109	1	7	'0 Z Z Z Z Z 0 0 0 Z 0 Z 	77.420827	0.000000	0.000000	0.000000	0.000000	0.000000	77.420827	77.420827	77.420827	0.000000	77.420827	0.000000	0.000000	0.000000	1.000000	0.000000	
598500000	-16.895490	977	1	6	'Z Z 0 Z Z Z 0 0 0 0 0 Z 	0.000000	0.000000	10.650676	0.000000	0.000000	0.000000	10.650676	10.650676	10.650676	10.650676	10.650676	0.000000	0.000000	0.000000	1.000000	0.000000	
598550000	-14.211836	266	1	6	'0 0 Z Z Z Z 0 0 0 Z Z 0 	28.766231	28.766231	0.000000	0.000000	0.000000	0.000000	28.766231	28.766231	28.766231	0.000000	0.000000	28.766231	0.000005	0.000000	0.998546	0.001450	
598600000	-12.636500	411	1	1	'0 0 0 0 0 0 0 0 0 0 Z 0 	66.013214	66.013214	66.013214	66.013214	66.013214	66.013214	66.013214	66.013214	66.013214	66.013214	0.000000	66.013214	0.000148	0.000032	0.998549	0.001271	
598650000	-15.617601	865	1	7	'Z Z 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	18.279492	0.000000	18.279492	0.000000	18.279492	18.279492	18.279492	0.000000	0.000000	0.000000	0.000000	0.000003	0.999997	0.000000	
598700000	-17.936327	18	1	5	'Z 0 0 Z 0 Z Z 0 0 0 Z 0 	0.000000	44.334957	44.334957	0.000000	44.334957	0.000000	0.000000	44.334957	44.334957	44.334957	0.000000	44.334957	0.005360	0.000021	0.976065	0.018554	
598750000	-14.216626	95	1	2	'0 Z 0 0 0 0 0 0 0 0 Z 0 	35.360499	0.000000	35.360499	35.360499	35.360499	35.360499	35.360499	35.360499	35.360499	35.360499	0.000000	35.360499	0.000000	0.000034	0.997730	0.002236	
598800000	-13.265948	349	1	6	'Z 0 Z Z Z Z 0 0 0 0 Z 0 	0.000000	32.685816	0.000000	0.000000	0.000000	0.000000	32.685816	32.685816	32.685816	32.685816	0.000000	32.685816	0.000018	0.000000	0.998858	0.001124	
598850000	-11.997087	453	1	7	'Z 0 Z Z Z Z 0 0 0 Z Z 0 	0.000000	68.720175	0.000000	0.000000	0.000000	0.000000	68.720175	68.720175	68.720175	0.000000	0.000000	68.720175	0.000465	0.000000	0.999070	0.000465	
598900000	-13.058002	749	1	4	'0 0 Z 0 Z 0 0 0 0 Z 0 Z 	41.373078	41.373078	0.000000	41.373078	0.000000	41.373078	41.373078	41.373078	41.373078	0.000000	41.373078	0.000000	0.000006	0.000000	0.999994	0.000000	
598950000	-16.003509	987	1	5	'0 Z 0 0 0 Z 0 0 0 Z Z Z 	17.713356	0.000000	17.713356	17.713356	17.713356	0.000000	17.713356	17.713356	17.713356	0.000000	0.000000	0.000000	0.000000	0.000004	0.999996	0.000000	
599000000	-13.486890	149	1	3	'Z 0 0 Z Z 0 0 0 0 0 0 0 	0.000000	50.212270	50.212270	0.000000	0.000000	50.212270	50.212270	50.212270	50.212270	50.212270	50.212270	50.212270	0.000444	0.000000	0.993172	0.006384	
599050000	-13.203272	744	1	5	'Z Z 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	48.746759	0.000000	48.746759	0.000000	48.746759	48.746759	48.746759	48.746759	0.000000	48.746759	0.000000	0.000015	0.999325	0.000660	
599100000	-16.557065	144	1	1	'0 0 0 0 0 0 0 0 0 Z 0 0 	10.254549	10.254549	10.254549	10.254549	10.254549	10.254549	10.254549	10.254549	10.254549	0.000000	10.254549	10.254549	0.000001	0.000000	0.999982	0.000016	
599150000	-12.991028	64	1	2	'0 0 0 Z 0 0 0 0 0 Z 0 0 	49.645121	49.645121	49.645121	0.000000	49.645121	49.645121	49.645121	49.645121	49.645121	0.000000	49.645121	49.645121	0.000130	0.000062	0.998613	0.001195	
599200000	-13.904846	711	1	7	'0 Z Z Z Z Z 0 0 0 Z 0 Z 	39.716413	0.000000	0.000000	0.000000	0.000000	0.000000	39.716413	39.716413	39.716413	0.000000	39.716413	0.000000	0.000000	0.000000	1.000000	0.000000	
599250000	-15.932723	84	1	6	'Z 0 Z Z 0 Z 0 0 0 0 Z Z 	0.000000	19.214316	0.000000	0.000000	19.214316	0.000000	19.214316	19.214316	19.214316	19.214316	0.000000	0.000000	0.000003	0.000003	0.999994	0.000000	
599300000	-13.405171	437	1	2	'0 0 Z 0 0 0 0 0 0 Z 0 0 	51.405345	51.405345	0.000000	51.405345	51.405345	51.405345	51.405345	51.405345	51.405345	0.000000	51.405345	51.405345	0.000024	0.000123	0.992786	0.007067	
599350000	-15.795350	215	1	4	'Z 0 0 Z 0 0 0 0 0 Z Z 0 	0.000000	19.862069	19.862069	0.000000	19.862069	19.862069	19.862069	19.862069	19.862069	0.000000	0.000000	19.862069	0.000024	0.000016	0.998286	0.001674	
599400000	-15.243621	266	1	4	'0 Z 0 0 Z 0 0 0 0 0 Z Z 	19.340248	0.000000	19.340248	19.340248	0.000000	19.340248	19.340248	19.340248	19.340248	19.340248	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
599450000	-13.842934	19	1	3	'0 0 Z 0 0 Z 0 0 0 Z 0 0 	46.084935	46.084935	0.000000	46.084935	46.084935	0.000000	46.084935	46.084935	46.084935	0.000000	46.084935	46.084935	0.000014	0.000014	0.995398	0.004573	
599500000	-13.909915	82	1	3	'Z 0 Z Z 0 0 0 0 0 0 0 0 	0.000000	34.577619	0.000000	0.000000	34.577619	34.577619	34.577619	34.577619	34.577619	34.577619	34.577619	34.577619	0.000022	0.000046	0.998286	0.001646	
599550000	-13.809962	270	1	6	'Z Z Z Z Z 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	49.085619	49.085619	49.085619	49.085619	0.000000	49.085619	49.085619	0.000000	0.000000	0.999996	0.000004	
599600000	-15.450199	406	1	6	'0 Z 0 Z 0 Z 0 0 0 Z Z Z 	15.235864	0.000000	15.235864	0.000000	15.235864	0.000000	15.235864	15.235864	15.235864	0.000000	0.000000	0.000000	0.000000	0.000057	0.999943	0.000000	
599650000	-13.022966	516	1	5	'Z Z Z 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	53.345670	53.345670	53.345670	53.345670	53.345670	53.345670	53.345670	0.000000	0.000000	0.000000	0.000050	0.999950	0.000000	
599700000	-13.313230	549	1	4	'Z 0 0 Z Z 0 0 0 0 Z 0 0 	0.000000	50.775836	50.775836	0.000000	0.000000	50.775836	50.775836	50.775836	50.775836	0.000000	50.775836	50.775836	0.000287	0.000000	0.996106	0.003607	
599750000	-14.933555	537	1	5	'0 Z Z 0 Z Z 0 0 0 0 0 Z 	20.289166	0.000000	0.000000	20.289166	0.000000	0.000000	20.289166	20.289166	20.289166	20.289166	20.289166	0.000000	0.000000	0.000000	1.000000	0.000000	
599800000	-14.135024	263	1	4	'0 0 0 0 Z 0 0 0 0 Z Z Z 	23.044067	23.044067	23.044067	23.044067	0.000000	23.044067	23.044067	23.044067	23.044067	0.000000	0.000000	0.000000	0.000041	0.000000	0.999959	0.000000	
599850000	-13.314591	532	1	6	'0 Z Z Z 0 0 0 0 0 Z Z Z 	49.214696	0.000000	0.000000	0.000000	49.214696	49.214696	49.214696	49.214696	49.214696	0.000000	0.000000	0.000000	0.000000	0.000048	0.999952	0.000000	
599900000	-15.227099	546	1	3	'0 0 0 Z Z 0 0 0 0 Z 0 0 	25.421910	25.421910	25.421910	0.000000	0.000000	25.421910	25.421910	25.421910	25.421910	0.000000	25.421910	25.421910	0.000018	0.000000	0.999311	0.000671	
599950000	-16.108848	676	1	4	'Z 0 0 0 0 Z 0 0 0 0 Z Z 	0.000000	18.154885	18.154885	18.154885	18.154885	0.000000	18.154885	18.154885	18.154885	18.154885	0.000000	0.000000	0.000008	0.000002	0.999989	0.000000	
600000000	-13.898113	155	1	5	'Z Z 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	32.149645	32.149645	0.000000	32.149645	32.149645	32.149645	32.149645	0.000000	32.149645	0.000000	0.000000	0.000000	1.000000	0.000000	
600050000	-14.533124	442	1	4	'0 0 Z Z 0 0 0 0 0 Z 0 Z 	27.073072	27.073072	0.000000	0.000000	27.073072	27.073072	27.073072	27.073072	27.073072	0.000000	27.073072	0.000000	0.000003	0.000008	0.999989	0.000000	
600100000	-17.666430	17	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	9.161592	0.000000	0.000000	0.000000	0.000000	0.000000	9.161592	9.161592	9.161592	9.161592	0.000000	9.161592	0.000000	0.000000	0.999630	0.000370	
600150000	-14.318006	959	1	3	'0 Z Z 0 0 0 0 0 0 Z 0 0 	35.616335	0.000000	0.000000	35.616335	35.616335	35.616335	35.616335	35.616335	35.616335	0.000000	35.616335	35.616335	0.000000	0.000030	0.998572	0.001398	
600200000	-14.773023	24	1	5	'Z Z Z 0 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	31.584119	31.584119	31.584119	31.584119	31.584119	31.584119	0.000000	31.584119	0.000000	0.000000	0.000035	0.999965	0.000000	
600250000	-14.092028	375	1	5	'0 0 Z Z 0 Z 0 0 0 Z Z 0 	34.529877	34.529877	0.000000	0.000000	34.529877	0.000000	34.529877	34.529877	34.529877	0.000000	0.000000	34.529877	0.000039	0.000039	0.997619	0.002303	
600300000	-14.559592	915	1	5	'Z 0 Z Z Z 0 0 0 0 Z 0 0 	0.000000	23.442847	0.000000	0.000000	0.000000	23.442847	23.442847	23.442847	23.442847	0.000000	23.442847	23.442847	0.000004	0.000000	0.999826	0.000170	
600350000	-15.923672	488	1	3	'0 0 0 Z Z 0 0 0 0 0 0 Z 	13.567761	13.567761	13.567761	0.000000	0.000000	13.567761	13.567761	13.567761	13.567761	13.567761	13.567761	0.000000	0.000001	0.000000	0.999999	0.000000	
600400000	-15.280573	148	1	6	'Z 0 Z Z 0 0 0 0 0 Z Z Z 	0.000000	25.844617	0.000000	0.000000	25.844617	25.844617	25.844617	25.844617	25.844617	0.000000	0.000000	0.000000	0.000007	0.000013	0.999980	0.000000	
600450000	-15.423403	203	1	7	'Z Z Z 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	17.025427	0.000000	0.000000	17.025427	17.025427	17.025427	17.025427	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
600500000	-15.967962	311	1	4	'Z Z 0 Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	18.045653	0.000000	18.045653	18.045653	18.045653	18.045653	18.045653	18.045653	18.045653	0.000000	0.000000	0.000004	0.999996	0.000000	
600550000	-14.785172	649	1	6	'0 0 Z Z Z 0 0 0 0 Z Z Z 	24.000441	24.000441	0.000000	0.000000	0.000000	24.000441	24.000441	24.000441	24.000441	0.000000	0.000000	0.000000	0.000004	0.000000	0.999996	0.000000	
